English,Maths,Science,SST,Hindi,GK,study_hours,distraction_time,sleep_time,grade,pass_fail
91,9,51,9,46,8,5.3,1.7,8.1,F,Fail
53,67,3,74,0,84,4.0,0.3,9.4,D,Fail
25,55,48,81,64,60,3.8,1.1,8.1,D,Fail
35,55,31,82,71,34,5.8,0.2,7.3,D,Fail
7,75,68,60,93,62,5.4,3.6,8.9,C,Fail
42,20,57,15,52,17,7.6,1.0,9.1,F,Fail
96,18,83,47,73,25,6.2,1.1,6.1,D,Fail
14,99,17,30,14,92,4.3,2.2,4.2,F,Fail
86,45,74,15,54,29,2.7,0.6,5.0,D,Fail
72,80,100,63,94,57,7.6,2.5,7.1,B,Pass
27,95,3,39,74,56,1.4,2.2,9.4,D,Fail
31,43,96,10,35,12,6.4,1.2,9.8,F,Fail
3,25,81,12,71,50,4.0,1.7,9.4,F,Fail
30,39,86,15,55,73,2.1,1.2,8.2,D,Fail
55,92,47,79,57,14,7.6,3.4,8.5,D,Fail
51,18,85,45,37,12,6.6,3.0,5.2,F,Fail
2,98,15,44,15,65,4.9,4.8,8.7,F,Fail
86,82,56,55,85,80,2.3,2.5,8.1,C,Pass
80,72,61,13,65,59,1.9,3.3,5.3,D,Fail
43,58,98,5,2,35,5.8,2.9,8.6,F,Fail
17,35,5,74,43,39,2.4,1.2,4.2,F,Fail
54,35,78,29,47,77,5.5,4.1,4.8,D,Fail
62,76,13,25,42,74,5.2,1.1,7.3,D,Fail
29,17,76,99,82,12,4.1,2.5,5.2,D,Fail
97,52,94,70,8,25,7.0,2.3,8.1,D,Fail
39,3,27,53,67,97,2.7,0.8,5.0,D,Fail
82,17,2,97,1,64,7.0,2.7,6.5,F,Fail
28,35,77,41,93,6,7.5,4.4,7.0,D,Fail
71,56,84,83,74,33,4.3,0.5,7.9,C,Pass
32,75,68,0,34,24,6.9,3.2,4.8,F,Fail
66,93,83,9,19,39,6.0,1.8,4.0,D,Fail
34,6,53,96,41,37,7.9,3.7,5.5,F,Fail
65,82,72,5,80,1,4.4,0.2,7.5,D,Fail
69,75,21,77,12,72,6.2,2.7,9.7,D,Fail
8,8,89,56,95,34,6.2,3.6,9.2,D,Fail
29,28,83,67,13,51,6.9,2.1,7.8,D,Fail
39,69,24,3,100,88,6.0,1.0,6.7,D,Fail
55,77,100,74,26,89,4.2,4.2,6.6,C,Fail
14,77,71,23,61,96,7.9,1.5,9.6,D,Fail
72,76,50,21,93,31,1.1,1.0,6.8,D,Fail
91,2,59,58,22,32,7.0,4.9,8.0,F,Fail
84,58,30,48,93,59,2.9,3.0,9.1,C,Fail
37,70,90,76,92,86,5.2,1.4,6.3,B,Pass
92,90,55,3,30,16,1.9,2.1,4.5,D,Fail
46,73,50,57,43,97,6.0,4.0,7.5,C,Pass
53,33,29,14,7,99,1.9,4.9,9.3,F,Fail
86,48,51,65,18,89,7.8,1.1,4.4,D,Fail
21,89,4,75,87,23,4.2,4.5,8.8,D,Fail
97,17,42,100,5,44,8.0,1.5,6.8,D,Fail
55,28,63,0,44,83,4.5,3.4,7.0,D,Fail
34,79,28,6,61,70,3.7,2.8,5.5,D,Fail
7,71,42,92,51,73,4.1,4.8,7.7,D,Fail
45,23,34,72,41,66,6.8,3.2,8.7,D,Fail
76,23,70,18,90,49,6.0,3.4,7.0,D,Fail
84,44,6,44,88,25,4.6,4.6,9.3,D,Fail
83,39,17,46,0,32,5.3,2.8,8.0,F,Fail
84,43,36,70,75,36,1.9,2.1,5.8,D,Pass
51,16,61,36,13,50,7.2,3.2,9.6,F,Fail
34,52,31,94,88,9,2.3,1.3,7.5,D,Fail
75,15,15,2,88,17,3.5,2.6,4.8,F,Fail
48,2,71,4,56,83,2.5,4.1,9.0,F,Fail
9,9,32,72,17,66,5.4,3.9,8.7,F,Fail
6,70,85,9,26,67,2.7,0.7,5.0,F,Fail
88,25,39,70,45,97,3.5,3.9,5.0,C,Fail
31,71,19,4,40,12,4.7,3.9,8.4,F,Fail
96,55,42,73,66,45,6.6,2.8,8.7,C,Pass
96,35,22,54,54,53,5.9,5.0,6.4,D,Fail
19,90,35,31,56,28,6.8,4.2,8.7,F,Fail
73,51,14,88,80,50,3.4,1.5,5.7,D,Fail
38,10,19,89,55,89,3.0,1.0,8.5,D,Fail
70,36,49,15,8,74,2.5,0.8,6.3,F,Fail
63,20,4,5,42,25,3.9,1.4,5.8,F,Fail
24,11,64,3,51,64,7.4,2.3,6.5,F,Fail
13,73,60,52,57,62,1.5,0.0,5.8,D,Fail
32,61,38,12,80,72,4.9,0.6,5.2,D,Fail
96,63,69,11,1,32,5.6,3.5,9.9,D,Fail
37,79,41,80,6,55,4.3,3.3,7.9,D,Fail
67,64,92,84,41,34,7.2,2.0,6.9,C,Pass
34,52,18,8,32,7,7.5,2.9,4.7,F,Fail
31,0,6,23,1,17,1.5,3.6,7.0,F,Fail
31,76,69,92,9,39,1.6,1.5,4.0,D,Fail
87,96,56,21,47,75,4.0,4.9,4.3,C,Fail
1,77,54,58,32,95,7.0,1.4,6.5,D,Fail
65,73,58,92,14,30,3.6,3.0,9.7,D,Fail
72,46,56,57,92,100,6.3,0.6,4.4,C,Pass
81,1,59,85,100,83,7.0,5.0,8.4,C,Fail
83,21,42,19,92,47,5.1,1.0,7.7,D,Fail
79,62,18,74,75,99,7.6,3.6,6.8,C,Fail
9,2,7,79,35,39,3.5,2.5,7.6,F,Fail
73,36,62,95,26,94,4.2,0.9,9.9,C,Fail
28,28,19,78,65,96,2.1,4.8,10.0,D,Fail
44,84,40,79,97,90,2.7,3.1,4.9,C,Pass
33,18,89,86,17,45,4.3,3.3,5.5,D,Fail
51,73,42,9,84,37,3.2,1.8,6.7,D,Fail
32,88,91,23,47,30,5.9,2.9,5.7,D,Fail
14,37,27,90,20,26,6.7,4.7,6.9,F,Fail
13,20,13,69,75,27,7.6,1.7,7.5,F,Fail
32,11,11,74,91,50,3.7,4.6,6.5,F,Fail
11,18,94,58,12,18,7.2,2.5,7.7,F,Fail
83,5,43,75,79,80,4.0,0.3,8.0,C,Fail
75,89,82,12,9,33,4.0,4.3,9.7,D,Fail
4,36,70,55,50,55,1.4,3.5,7.5,D,Fail
52,2,73,98,36,51,4.6,0.2,9.0,D,Fail
19,93,75,60,34,31,2.8,2.9,8.6,D,Fail
89,1,48,47,31,2,5.6,4.9,5.3,F,Fail
19,59,97,58,80,41,3.8,3.9,5.9,D,Fail
45,16,1,14,74,56,7.4,1.7,9.4,F,Fail
75,6,66,25,2,45,1.8,2.7,4.1,F,Fail
2,12,7,55,1,45,6.7,3.4,5.6,F,Fail
45,23,64,92,89,43,7.1,3.2,8.3,D,Fail
63,25,100,38,57,25,4.5,2.8,5.4,D,Fail
92,92,66,72,98,56,1.1,1.1,7.1,B,Pass
33,87,68,9,83,21,7.5,3.8,4.3,D,Fail
6,96,78,12,62,23,6.1,1.2,6.4,D,Fail
87,68,21,59,21,91,7.9,3.0,7.0,D,Fail
61,62,6,28,71,3,1.4,2.7,4.1,F,Fail
58,40,59,74,68,57,6.5,0.6,9.9,D,Pass
60,44,76,47,89,10,5.2,5.0,6.9,D,Fail
27,3,91,97,50,9,3.9,4.3,5.1,D,Fail
65,81,39,65,21,79,4.7,3.5,7.9,D,Fail
15,48,97,100,62,39,1.8,4.2,7.0,C,Fail
11,78,93,94,92,97,2.5,0.2,6.7,B,Fail
74,11,48,46,82,97,3.1,4.9,4.7,D,Fail
15,18,49,55,28,37,4.7,1.2,6.2,F,Fail
43,61,6,68,18,32,3.7,2.0,4.7,F,Fail
99,52,20,81,90,36,2.4,0.5,6.9,C,Fail
97,53,31,94,48,1,6.0,3.0,7.3,D,Fail
84,89,93,40,41,93,4.4,1.6,5.8,C,Pass
99,49,74,7,0,71,2.8,0.1,4.5,D,Fail
47,22,43,39,10,10,4.3,2.3,5.8,F,Fail
61,18,95,39,16,49,5.5,2.2,4.4,D,Fail
93,18,72,56,91,59,2.7,4.1,4.5,C,Fail
51,100,6,67,86,69,4.9,4.5,7.2,C,Fail
76,62,81,94,92,1,6.3,1.3,9.0,C,Fail
76,58,0,36,24,93,7.0,4.3,5.1,D,Fail
78,41,63,48,45,70,7.1,1.7,5.8,D,Pass
79,26,85,66,16,85,6.8,1.7,7.8,D,Fail
70,64,15,94,26,73,6.0,4.5,4.6,D,Fail
85,25,43,68,37,79,1.6,0.6,10.0,D,Fail
24,63,87,10,17,35,1.8,1.6,5.0,F,Fail
8,65,46,49,63,46,6.1,4.6,5.3,D,Fail
7,36,84,7,62,10,2.1,2.3,7.9,F,Fail
38,15,70,3,95,100,6.6,3.4,9.1,D,Fail
33,12,97,28,46,68,5.0,0.6,4.4,D,Fail
59,46,3,6,86,30,2.6,3.2,8.8,F,Fail
80,42,84,21,47,47,5.7,2.6,7.6,D,Fail
3,89,80,2,80,39,5.3,3.2,8.9,D,Fail
14,50,25,34,79,14,5.0,1.5,6.2,F,Fail
44,94,93,75,36,56,5.4,2.4,6.1,C,Pass
21,99,71,90,26,99,1.0,0.3,9.4,C,Fail
76,72,19,83,4,45,2.9,3.4,6.9,D,Fail
75,45,99,60,42,78,4.6,3.9,6.6,C,Pass
84,2,51,30,12,1,3.9,0.9,8.9,F,Fail
87,20,44,27,7,41,3.2,2.2,4.3,F,Fail
98,40,28,75,53,31,2.9,3.4,5.1,D,Fail
99,75,79,15,20,32,7.6,4.6,8.5,D,Fail
46,35,34,42,32,4,6.8,4.6,5.3,F,Fail
49,26,9,61,19,31,7.0,2.8,6.6,F,Fail
34,27,64,97,25,57,5.1,3.2,5.2,D,Fail
80,89,20,95,24,95,2.5,0.1,9.0,C,Fail
34,79,79,32,49,23,3.2,2.6,8.0,D,Fail
99,62,55,62,18,20,3.7,1.7,9.3,D,Fail
50,59,81,77,81,100,5.1,1.6,7.8,C,Pass
59,60,4,90,7,32,4.9,0.3,6.1,F,Fail
16,36,50,28,2,74,7.7,0.1,4.7,F,Fail
87,97,53,87,18,12,5.0,3.3,7.9,D,Fail
84,95,56,45,11,28,4.6,0.2,6.3,D,Fail
86,27,49,11,82,96,3.9,4.1,9.0,D,Fail
5,67,75,22,27,74,4.5,4.3,7.4,D,Fail
99,91,61,57,33,56,5.1,0.4,5.6,C,Pass
97,82,7,92,15,91,6.4,0.7,5.1,C,Fail
56,38,32,77,30,79,3.0,1.8,4.6,D,Fail
59,86,89,72,12,57,7.1,1.5,7.3,C,Fail
80,44,54,92,48,60,5.4,0.0,5.5,C,Pass
14,87,8,19,88,87,4.2,3.7,7.3,D,Fail
56,92,59,71,80,42,6.2,1.4,9.3,C,Pass
63,71,84,23,1,58,7.7,0.9,8.3,D,Fail
4,54,35,71,93,54,2.7,3.4,8.9,D,Fail
97,3,55,10,85,49,1.9,1.8,5.1,D,Fail
88,87,24,29,38,79,3.0,4.7,5.3,D,Fail
82,51,4,75,73,13,5.7,1.2,7.6,D,Fail
24,40,68,90,1,11,4.8,0.5,5.3,F,Fail
7,63,11,40,43,10,5.7,4.9,7.0,F,Fail
70,84,26,13,95,92,5.7,2.8,9.7,C,Fail
51,94,11,64,59,57,4.4,1.2,5.6,D,Fail
71,12,77,64,95,37,2.9,4.3,8.6,D,Fail
79,87,83,31,26,97,6.9,3.7,7.6,C,Fail
77,90,83,94,30,92,6.0,2.9,7.7,B,Fail
90,82,60,27,44,9,2.1,0.2,5.4,D,Fail
11,96,27,17,51,27,7.8,5.0,7.8,F,Fail
93,99,2,73,8,46,2.3,2.9,4.2,D,Fail
70,12,5,73,50,59,3.9,2.0,9.2,F,Fail
84,54,28,77,54,59,2.5,4.7,9.5,D,Fail
17,23,50,16,99,20,6.6,1.3,6.6,F,Fail
89,53,10,42,85,82,4.1,3.9,8.6,C,Fail
86,39,8,23,75,75,4.2,3.3,5.8,D,Fail
76,63,35,40,37,81,7.3,2.7,7.8,D,Pass
62,24,3,17,44,96,3.5,0.4,9.9,F,Fail
64,26,78,87,59,58,6.7,1.7,5.2,C,Fail
93,57,88,2,85,87,1.2,0.7,7.3,C,Fail
52,67,22,82,55,78,5.9,2.7,6.5,D,Fail
66,18,3,28,44,20,7.9,1.8,8.1,F,Fail
17,82,16,43,23,5,7.9,4.7,6.2,F,Fail
90,34,56,11,28,56,5.2,3.0,7.9,D,Fail
82,13,20,77,13,52,7.0,3.9,6.5,F,Fail
84,93,47,77,55,38,2.0,3.0,8.5,C,Pass
70,95,60,79,35,65,2.4,2.7,4.9,C,Pass
100,27,71,32,67,70,2.7,3.8,6.2,C,Fail
91,74,85,99,69,6,3.2,0.1,5.2,C,Fail
18,96,37,21,0,52,6.9,2.9,7.2,F,Fail
76,22,59,85,89,17,4.7,3.0,9.1,D,Fail
13,24,32,47,38,83,6.7,1.8,4.9,F,Fail
76,13,62,53,79,44,7.4,3.4,5.5,D,Fail
0,1,71,12,18,50,2.8,2.5,9.6,F,Fail
68,86,29,95,64,43,2.3,4.9,7.2,C,Fail
50,84,12,39,25,29,6.9,2.7,7.2,F,Fail
54,48,79,51,48,63,5.8,1.0,7.5,D,Pass
53,39,30,89,25,75,7.9,1.2,8.1,D,Fail
55,29,44,74,51,67,3.7,1.0,4.3,D,Fail
62,30,63,95,49,27,7.2,2.1,9.7,D,Fail
34,56,60,84,31,97,4.7,1.6,8.9,C,Fail
85,94,92,37,18,53,2.9,0.8,4.3,C,Fail
63,61,98,58,0,96,1.8,4.1,7.7,C,Fail
57,56,41,72,5,84,7.6,1.2,8.0,D,Fail
50,4,21,6,63,56,2.3,4.1,4.6,F,Fail
53,91,19,67,66,43,6.9,3.3,5.8,D,Fail
42,85,7,45,33,94,1.8,3.3,5.0,D,Fail
72,24,21,86,61,36,6.6,4.4,4.3,D,Fail
27,29,45,39,20,14,3.9,0.0,9.3,F,Fail
8,89,1,36,99,11,2.8,3.6,4.7,F,Fail
20,9,57,16,75,6,6.4,0.1,5.6,F,Fail
0,8,12,60,47,15,4.6,1.4,5.1,F,Fail
10,51,94,74,47,6,3.3,4.9,6.4,D,Fail
81,91,60,77,76,55,1.9,2.9,8.4,C,Pass
91,85,29,37,80,85,4.6,1.6,7.0,C,Fail
64,43,63,8,31,53,1.5,2.2,6.4,F,Fail
5,29,22,88,24,12,1.4,1.4,7.1,F,Fail
78,36,95,87,74,92,5.7,4.3,4.2,B,Pass
0,51,86,17,86,4,4.3,0.2,9.3,F,Fail
83,92,47,32,56,95,5.4,4.9,9.0,C,Fail
65,67,24,44,22,99,6.2,2.2,8.0,D,Fail
7,96,28,55,14,14,7.6,0.7,8.3,F,Fail
84,34,89,91,85,35,6.4,2.7,4.7,C,Pass
87,74,78,82,54,78,1.7,0.0,5.9,B,Pass
22,16,4,58,15,93,1.9,4.5,7.1,F,Fail
93,58,85,57,1,43,1.7,0.9,6.8,D,Fail
88,18,48,90,80,56,7.4,0.2,6.2,C,Fail
65,44,18,3,96,97,1.6,3.9,7.8,D,Fail
47,35,66,17,39,88,1.5,1.4,5.8,D,Fail
41,52,61,61,67,34,2.7,0.7,5.5,D,Pass
86,21,89,67,70,22,5.2,4.9,4.2,D,Fail
18,52,29,25,40,21,6.7,1.4,9.2,F,Fail
52,17,30,31,8,93,6.9,2.4,8.3,F,Fail
45,16,20,47,8,68,3.0,0.8,6.4,F,Fail
45,96,78,100,72,62,6.7,4.1,6.0,B,Pass
91,98,14,6,98,94,7.6,0.1,5.4,C,Fail
97,0,18,77,18,86,1.6,3.2,5.2,D,Fail
55,81,95,50,80,30,7.4,0.1,5.1,C,Fail
34,79,3,27,32,100,4.5,0.4,8.7,D,Fail
40,16,60,83,59,32,3.3,4.6,4.0,D,Fail
3,30,3,17,81,33,1.5,1.6,9.9,F,Fail
32,80,41,31,98,42,3.8,2.2,4.9,D,Fail
70,62,69,8,12,17,6.7,0.2,5.0,F,Fail
79,81,66,45,36,71,1.8,0.6,4.5,C,Pass
43,92,67,75,76,13,1.8,4.5,9.3,C,Fail
80,87,68,33,64,26,3.3,1.2,9.9,D,Fail
17,70,35,96,53,33,7.0,0.2,9.2,D,Fail
84,12,7,43,29,7,7.6,0.4,7.5,F,Fail
60,78,52,70,75,35,6.7,0.4,4.0,C,Pass
17,43,19,1,29,50,5.0,0.8,7.8,F,Fail
85,41,18,2,3,98,4.1,4.2,8.4,F,Fail
30,82,36,95,43,58,5.2,3.2,7.4,D,Fail
68,78,24,83,50,52,5.1,2.2,5.7,D,Fail
45,69,10,82,15,31,2.4,1.6,4.8,F,Fail
78,56,76,70,58,56,4.7,0.2,8.7,C,Pass
26,14,59,2,27,46,8.0,1.1,4.3,F,Fail
3,82,53,59,27,9,3.6,3.2,7.6,F,Fail
44,50,45,12,92,3,6.4,1.0,5.8,F,Fail
88,25,0,96,82,60,7.1,0.2,6.1,D,Fail
69,19,64,15,67,66,6.1,0.4,5.2,D,Fail
7,6,75,0,53,11,4.7,0.5,9.0,F,Fail
18,76,73,92,27,76,2.3,4.5,7.2,C,Fail
42,9,35,62,48,13,6.5,2.2,5.4,F,Fail
79,89,80,21,99,34,6.4,3.4,4.1,C,Fail
59,5,18,18,94,100,4.6,2.2,5.5,D,Fail
75,100,30,76,22,76,6.5,2.9,7.9,C,Fail
9,94,67,43,69,81,1.7,1.4,7.5,C,Fail
27,54,66,76,38,32,1.8,0.0,8.2,D,Fail
16,36,5,45,13,82,7.5,4.4,7.1,F,Fail
84,28,91,80,48,1,4.2,2.4,4.5,D,Fail
62,97,84,20,26,62,2.5,4.2,9.8,D,Fail
44,80,13,21,16,28,1.3,4.1,8.4,F,Fail
57,90,16,22,97,81,1.9,2.0,5.8,C,Fail
74,48,93,25,31,27,6.3,1.7,7.6,D,Fail
56,79,71,66,2,73,5.1,0.3,9.2,D,Fail
50,10,5,11,81,24,7.9,2.8,5.6,F,Fail
35,20,93,48,83,59,2.5,0.9,8.3,D,Fail
77,99,79,2,56,85,2.0,4.8,8.0,C,Fail
11,61,44,56,1,100,5.6,4.8,6.8,D,Fail
91,34,18,30,82,43,4.7,1.6,9.0,D,Fail
89,57,71,24,24,85,6.7,2.7,4.9,D,Fail
12,95,74,43,77,51,4.8,2.2,6.9,D,Fail
86,39,76,69,92,41,5.0,2.9,7.7,C,Pass
1,32,24,58,26,55,6.7,4.7,5.6,F,Fail
42,67,77,80,90,35,2.7,2.3,7.9,C,Pass
85,27,47,59,83,62,6.4,2.3,4.6,C,Fail
27,77,0,14,14,88,7.3,3.0,4.0,F,Fail
37,62,42,50,77,82,4.9,0.3,5.5,D,Pass
11,28,60,40,19,97,5.8,5.0,8.8,F,Fail
39,50,1,89,64,27,2.6,4.7,5.3,D,Fail
59,82,76,15,22,10,2.0,0.1,4.8,F,Fail
68,11,35,56,25,91,6.2,1.0,7.5,D,Fail
21,63,69,91,10,41,7.6,2.2,5.7,D,Fail
21,29,29,32,29,36,4.7,3.0,7.5,F,Fail
3,78,35,62,2,56,4.1,0.9,9.3,F,Fail
5,20,76,8,62,42,6.2,3.9,4.7,F,Fail
94,53,56,32,69,63,4.2,1.4,6.2,C,Fail
88,62,80,21,81,95,5.6,2.8,7.1,C,Fail
39,22,7,12,43,46,1.1,0.1,4.1,F,Fail
63,14,87,60,73,51,4.6,2.0,4.7,D,Fail
38,41,50,49,91,65,3.0,1.8,6.7,D,Pass
2,31,46,61,97,15,1.6,3.6,8.5,F,Fail
64,79,36,72,62,80,5.1,0.3,5.0,C,Pass
36,33,44,100,0,52,7.3,4.5,4.6,F,Fail
97,58,51,0,98,74,1.2,1.6,9.8,C,Fail
54,98,46,79,48,22,5.1,0.4,9.8,D,Fail
9,83,52,6,29,92,1.8,1.4,4.9,D,Fail
67,14,97,1,100,2,7.8,4.7,8.5,D,Fail
26,3,35,82,97,79,3.3,2.8,8.9,D,Fail
1,16,22,43,45,11,2.3,3.7,6.1,F,Fail
65,14,99,61,72,23,2.2,1.5,9.3,D,Fail
93,71,2,88,28,20,1.2,3.9,8.2,D,Fail
10,69,26,90,76,59,6.3,1.2,4.6,D,Fail
32,4,8,12,96,93,5.6,4.7,4.2,F,Fail
49,60,47,82,10,16,1.6,1.8,4.4,F,Fail
58,94,45,80,78,6,6.5,4.3,9.2,C,Fail
1,85,15,1,78,69,5.6,1.6,4.3,F,Fail
62,16,35,18,4,22,4.5,3.6,4.3,F,Fail
24,53,5,99,80,75,3.3,4.9,8.5,D,Fail
58,54,23,74,23,2,4.8,2.2,6.4,F,Fail
76,99,69,65,92,68,6.5,3.1,6.0,B,Pass
89,72,71,13,47,88,6.9,1.9,9.6,C,Fail
78,91,17,10,73,3,6.8,0.8,7.3,D,Fail
76,85,12,78,72,2,2.3,2.3,4.3,D,Fail
99,88,51,14,0,71,4.6,4.1,9.0,D,Fail
15,16,29,36,17,99,7.4,1.7,7.4,F,Fail
69,25,79,37,8,81,5.9,0.6,7.8,D,Fail
41,72,68,22,33,21,6.9,4.0,5.8,F,Fail
14,65,52,78,10,57,7.3,4.2,8.1,D,Fail
32,43,88,6,97,78,1.4,3.8,7.1,D,Fail
19,15,29,18,85,100,4.1,1.5,8.7,F,Fail
96,33,38,48,100,100,6.5,3.3,6.6,C,Pass
16,18,45,55,25,65,7.2,3.0,8.8,F,Fail
21,49,63,82,97,9,3.2,0.4,6.6,D,Fail
54,21,31,43,80,72,4.0,1.2,5.1,D,Fail
1,13,100,60,96,64,2.2,1.3,4.5,D,Fail
52,79,9,26,36,1,3.4,0.2,6.2,F,Fail
98,10,51,31,79,80,3.9,3.9,6.0,D,Fail
51,52,67,4,82,47,3.4,2.4,4.6,D,Fail
98,1,9,62,58,5,3.4,2.4,8.5,F,Fail
47,28,40,87,72,31,4.7,4.7,6.1,D,Fail
90,81,85,5,27,19,4.7,1.2,9.6,D,Fail
60,44,94,37,1,54,7.6,2.0,5.3,D,Fail
92,83,19,81,11,56,4.3,1.7,9.8,D,Fail
86,26,52,41,44,77,3.3,3.7,6.1,D,Fail
96,4,26,36,26,94,6.5,4.5,6.7,D,Fail
13,21,54,74,51,55,5.3,2.6,6.6,F,Fail
53,1,74,71,29,90,2.5,2.6,6.4,D,Fail
95,18,41,98,41,50,7.5,2.2,4.4,D,Fail
97,48,86,53,61,34,4.6,4.8,5.9,C,Pass
43,71,0,27,2,70,1.4,0.6,6.5,F,Fail
98,56,82,45,57,55,6.3,1.2,4.2,C,Pass
45,100,70,34,92,65,6.7,3.3,7.0,C,Pass
64,46,92,64,0,78,1.4,3.9,4.8,D,Fail
83,49,99,90,35,10,3.0,4.0,5.6,C,Fail
31,51,71,46,12,66,6.3,4.5,6.6,D,Fail
41,28,46,90,29,13,6.7,4.7,8.5,F,Fail
58,63,43,13,24,90,2.5,1.0,6.5,D,Fail
78,90,73,42,8,60,2.0,4.7,8.2,D,Fail
67,66,29,99,86,61,4.6,0.1,7.1,C,Fail
100,96,25,42,61,30,3.4,0.2,7.2,D,Fail
15,8,3,82,38,43,7.8,1.8,8.0,F,Fail
47,76,98,31,37,77,4.1,2.1,9.2,C,Fail
34,15,39,89,37,56,1.5,4.3,5.9,D,Fail
2,46,89,26,62,37,2.7,2.3,7.7,F,Fail
56,57,15,25,78,46,3.6,4.0,9.0,D,Fail
43,98,25,51,36,76,2.1,3.0,5.3,D,Fail
93,12,99,10,1,29,6.2,1.2,6.2,F,Fail
69,74,6,46,96,9,7.6,3.8,9.0,D,Fail
24,88,23,11,70,33,2.1,4.6,5.3,F,Fail
35,60,99,81,70,64,5.2,1.6,6.2,C,Pass
82,1,13,66,98,76,4.3,0.7,8.5,D,Fail
9,7,28,60,53,38,6.1,0.7,6.5,F,Fail
22,58,49,99,63,55,5.0,0.5,7.6,D,Fail
11,35,72,96,5,31,2.9,1.8,5.4,F,Fail
7,12,62,24,28,58,5.0,2.5,7.1,F,Fail
83,67,21,6,56,61,2.7,0.5,9.7,D,Fail
54,89,24,51,17,23,2.0,2.3,4.2,F,Fail
88,98,23,84,64,25,1.2,1.4,6.8,C,Fail
56,38,0,93,36,17,4.6,2.8,9.6,F,Fail
44,99,20,53,15,80,6.7,3.9,9.2,D,Fail
3,14,52,58,54,61,4.7,3.3,8.3,F,Fail
28,33,93,90,24,55,4.3,1.1,9.3,D,Fail
62,49,10,59,63,3,3.2,3.0,7.4,F,Fail
93,98,43,80,4,66,2.3,4.7,8.5,C,Fail
73,94,80,15,69,93,5.4,4.8,5.9,C,Fail
79,43,35,1,27,39,6.1,3.6,9.1,F,Fail
35,31,53,58,24,76,7.7,4.5,7.3,D,Fail
78,78,46,46,16,88,7.9,4.0,9.7,D,Fail
16,28,1,10,15,50,3.2,1.3,9.6,F,Fail
22,57,56,60,95,38,4.2,4.5,9.5,D,Fail
85,36,43,78,69,62,4.1,0.9,7.0,C,Pass
2,93,18,44,60,54,6.5,2.1,6.2,D,Fail
62,20,56,12,26,67,5.9,0.4,6.0,F,Fail
74,96,6,10,27,93,5.2,3.7,7.8,D,Fail
13,25,54,74,70,54,2.2,2.3,4.9,D,Fail
0,92,23,54,64,24,7.3,1.6,4.8,F,Fail
7,62,77,19,39,72,7.5,2.8,7.2,D,Fail
3,37,16,67,31,4,7.7,2.1,5.6,F,Fail
10,99,90,24,41,34,2.5,4.6,7.5,D,Fail
2,23,68,100,32,87,6.7,2.4,4.0,D,Fail
82,56,84,69,39,2,6.9,3.6,8.0,D,Fail
24,3,40,62,47,54,3.0,4.7,6.8,F,Fail
14,50,23,19,55,37,1.2,3.6,7.0,F,Fail
67,79,63,42,70,87,6.6,4.1,5.3,C,Pass
25,13,63,46,19,6,1.3,3.5,7.2,F,Fail
52,64,29,65,14,74,2.2,4.3,9.1,D,Fail
24,22,11,47,9,16,3.5,3.1,5.9,F,Fail
80,72,46,70,12,73,6.2,1.2,6.2,D,Fail
77,18,0,90,67,55,4.8,2.9,6.0,D,Fail
83,21,43,48,98,35,3.7,2.5,4.6,D,Fail
88,50,36,24,85,4,2.6,3.6,4.3,D,Fail
60,98,64,83,70,44,1.2,0.9,4.8,C,Pass
72,46,13,18,90,61,2.6,1.4,7.4,D,Fail
45,32,96,40,72,78,3.0,4.6,8.4,C,Fail
94,53,97,10,41,82,2.9,0.9,9.0,C,Fail
80,94,62,58,29,1,1.3,1.1,7.7,D,Fail
96,17,23,36,29,68,7.6,3.1,7.4,F,Fail
87,66,14,55,64,73,4.1,4.7,4.7,D,Fail
10,75,91,96,41,2,5.9,2.5,9.7,D,Fail
94,6,37,57,4,60,1.4,2.2,4.6,F,Fail
69,78,27,36,88,95,3.4,0.5,9.9,C,Fail
87,81,0,2,70,96,6.4,3.3,5.0,D,Fail
48,100,55,88,59,96,5.7,3.4,7.5,C,Pass
92,18,25,52,56,37,4.3,4.5,7.5,D,Fail
70,81,49,69,92,4,7.4,3.8,6.9,C,Fail
26,9,1,82,90,60,1.0,1.1,6.5,F,Fail
90,11,62,14,62,64,2.2,4.6,6.5,D,Fail
37,47,14,71,28,1,7.8,4.9,9.9,F,Fail
42,23,24,40,32,42,6.9,4.6,7.6,F,Fail
18,14,69,56,99,68,3.2,3.9,6.9,D,Fail
31,28,48,83,82,79,2.7,0.6,5.0,D,Fail
80,7,71,22,31,14,7.6,1.5,4.9,F,Fail
56,46,100,9,55,91,2.4,2.4,8.8,D,Fail
50,78,69,8,93,40,3.7,0.1,7.3,D,Fail
8,39,56,45,6,42,2.5,1.7,6.9,F,Fail
75,56,16,24,6,54,6.7,1.7,8.9,F,Fail
25,71,21,54,56,7,7.5,1.5,6.5,F,Fail
35,51,1,73,70,11,4.4,3.3,5.0,F,Fail
63,90,58,24,68,67,4.0,0.1,7.1,C,Fail
68,69,44,24,24,9,6.4,3.6,4.6,F,Fail
87,87,88,36,68,10,4.1,5.0,4.7,C,Fail
14,8,69,63,89,5,4.1,2.4,7.9,F,Fail
61,66,81,98,51,73,5.9,0.1,6.6,C,Pass
67,56,23,64,25,48,4.2,1.5,6.0,D,Fail
